method, generation, latency, ar
surrogate, 1, 1058.0, 0.9
surrogate, 1, 967.0, 0.85
surrogate, 1, 190.0, 0.8333333333333334
surrogate, 1, 100.0, 0.8166666666666667
surrogate, 1, 82.0, 0.75
surrogate, 2, 1058.0, 0.9
surrogate, 2, 967.0, 0.85
surrogate, 2, 190.0, 0.8333333333333334
surrogate, 2, 100.0, 0.8166666666666667
surrogate, 2, 77.0, 0.7666666666666667
surrogate, 2, 56.0, 0.7333333333333333
surrogate, 3, 1058.0, 0.9
surrogate, 3, 278.0, 0.85
surrogate, 3, 163.0, 0.8333333333333334
surrogate, 3, 100.0, 0.8166666666666667
surrogate, 3, 78.0, 0.8
surrogate, 3, 57.0, 0.7666666666666667
surrogate, 3, 56.0, 0.7333333333333333
surrogate, 4, 772.0, 0.9
surrogate, 4, 477.0, 0.8666666666666667
surrogate, 4, 278.0, 0.85
surrogate, 4, 163.0, 0.8333333333333334
surrogate, 4, 100.0, 0.8166666666666667
surrogate, 4, 78.0, 0.8
surrogate, 4, 57.0, 0.7666666666666667
surrogate, 4, 56.0, 0.7333333333333333
surrogate, 4, 52.0, 0.6666666666666666
surrogate, 5, 772.0, 0.9
surrogate, 5, 300.0, 0.8833333333333333
surrogate, 5, 278.0, 0.85
surrogate, 5, 163.0, 0.8333333333333334
surrogate, 5, 100.0, 0.8166666666666667
surrogate, 5, 78.0, 0.8
surrogate, 5, 57.0, 0.7666666666666667
surrogate, 5, 56.0, 0.7333333333333333
surrogate, 5, 52.0, 0.7
surrogate, 6, 772.0, 0.9
surrogate, 6, 300.0, 0.8833333333333333
surrogate, 6, 278.0, 0.85
surrogate, 6, 140.0, 0.8333333333333334
surrogate, 6, 100.0, 0.8166666666666667
surrogate, 6, 78.0, 0.8
surrogate, 6, 57.0, 0.7666666666666667
surrogate, 6, 56.0, 0.7333333333333333
surrogate, 6, 52.0, 0.7
surrogate, 7, 772.0, 0.9
surrogate, 7, 300.0, 0.8833333333333333
surrogate, 7, 278.0, 0.85
surrogate, 7, 140.0, 0.8333333333333334
surrogate, 7, 100.0, 0.8166666666666667
surrogate, 7, 78.0, 0.8
surrogate, 7, 70.0, 0.7833333333333333
surrogate, 7, 57.0, 0.7666666666666667
surrogate, 7, 56.0, 0.7333333333333333
