# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,6.00,5.55,47.21,16.00,0.02,27.11
4.00,3.00,3.70,37.02,16.00,0.01,27.11
4.00,5.00,12.96,101.20,16.00,0.03,27.11
4.00,1.00,9.26,61.71,18.00,0.02,29.11
4.00,4.00,35.17,212.33,21.80,0.04,32.91
4.00,0.00,25.92,200.48,20.80,0.04,31.91
4.00,21.00,7.40,50.60,15.33,0.02,26.45
4.00,7.00,7.40,54.30,18.00,0.02,29.11
4.00,15.00,9.26,62.32,19.33,0.02,30.45
4.00,10.00,3.70,22.21,12.00,0.01,23.11
4.00,12.00,3.70,43.50,19.00,0.01,30.11
4.00,9.00,11.11,74.51,17.50,0.02,28.61
4.00,19.00,16.66,128.00,18.29,0.03,29.40
4.00,14.00,18.51,138.05,20.29,0.03,31.40
4.00,2.00,29.62,220.85,22.60,0.05,33.71
4.00,25.00,3.70,24.07,16.00,0.02,27.11
4.00,26.00,5.55,47.21,17.00,0.03,28.11
4.00,32.00,3.70,35.17,16.00,0.02,27.11
4.00,13.00,20.89,153.12,20.29,0.04,31.40
4.00,30.00,16.66,127.73,19.14,0.04,30.26
4.00,29.00,18.51,146.71,18.50,0.05,29.61
4.00,27.00,18.51,121.25,19.33,0.04,30.45
4.00,11.00,16.66,145.72,20.00,0.04,31.11
4.00,23.00,9.26,82.38,18.50,0.03,29.61
4.00,22.00,25.92,184.50,20.67,0.04,31.78
4.00,16.00,29.62,216.40,20.60,0.05,31.71
4.00,20.00,20.36,148.36,20.57,0.03,31.68
4.00,17.00,20.36,163.60,21.25,0.03,32.36
4.00,18.00,49.98,319.73,23.29,0.07,34.40
4.00,28.00,3.70,25.92,16.00,0.01,27.11
4.00,31.00,16.66,145.72,20.00,0.04,31.11
4.00,24.00,16.66,131.17,18.86,0.03,29.97
4.00,8.00,48.13,434.64,23.58,0.09,34.69
4.00,54.00,7.40,42.58,17.00,0.02,28.11
4.00,44.00,5.55,42.58,16.00,0.01,27.11
4.00,40.00,7.40,43.50,18.00,0.02,29.11
4.00,35.00,3.70,33.32,13.00,0.02,24.11
4.00,39.00,3.70,20.36,12.00,0.02,23.11
4.00,41.00,5.55,39.80,18.00,0.01,29.11
4.00,53.00,16.66,117.86,20.33,0.03,31.45
4.00,34.00,16.66,119.40,19.67,0.03,30.78
4.00,45.00,9.26,62.94,17.33,0.02,28.45
4.00,43.00,27.77,190.88,21.56,0.04,32.67
4.00,33.00,12.96,81.45,18.00,0.03,29.11
4.00,51.00,14.81,109.53,18.67,0.03,29.78
4.00,42.00,16.66,97.37,18.80,0.03,29.91
4.00,46.00,12.96,91.45,17.60,0.03,28.71
4.00,37.00,29.62,191.91,22.00,0.04,33.11
4.00,36.00,31.47,218.44,22.80,0.05,33.91
4.00,77.00,5.55,25.92,16.00,0.01,27.11
4.00,79.00,3.70,24.07,16.00,0.02,27.11
4.00,59.00,3.70,22.21,12.00,0.01,23.11
4.00,68.00,7.40,56.77,18.00,0.02,29.11
