method, generation, latency, ar
surrogate, 1, 48.0, 0.925
surrogate, 1, 46.0, 0.9
surrogate, 1, 45.0, 0.8875
surrogate, 1, 44.0, 0.825
surrogate, 2, 45.0, 0.925
surrogate, 2, 44.0, 0.825
surrogate, 2, 44.0, 0.825
surrogate, 3, 46.0, 0.9375
surrogate, 3, 45.0, 0.925
surrogate, 3, 44.0, 0.825
surrogate, 3, 44.0, 0.825
surrogate, 4, 46.0, 0.9375
surrogate, 4, 45.0, 0.925
surrogate, 4, 44.0, 0.8375
surrogate, 5, 46.0, 0.9375
surrogate, 5, 45.0, 0.925
surrogate, 5, 45.0, 0.925
surrogate, 5, 44.0, 0.8375
surrogate, 6, 46.0, 0.9375
surrogate, 6, 45.0, 0.925
surrogate, 6, 45.0, 0.925
surrogate, 6, 44.0, 0.8375
surrogate, 7, 47.0, 0.95
surrogate, 7, 46.0, 0.9375
surrogate, 7, 45.0, 0.925
surrogate, 7, 45.0, 0.925
surrogate, 7, 44.0, 0.8375
