# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,47.00,7.40,53.68,16.00,0.01,27.26
1.00,35.00,5.55,39.80,24.00,0.01,35.48
1.00,16.00,7.40,51.83,22.67,0.01,34.07
1.00,3.00,11.11,82.84,24.00,0.02,35.27
1.00,10.00,14.81,58.78,14.00,0.03,25.13
1.00,43.00,9.26,66.64,20.00,0.01,31.34
1.00,24.00,10.37,70.72,22.40,0.01,33.98
1.00,33.00,11.11,98.42,21.33,0.02,32.59
1.00,60.00,10.74,71.46,24.00,0.01,35.55
1.00,57.00,7.40,52.30,19.00,0.01,30.38
1.00,29.00,10.18,77.29,24.00,0.02,35.25
1.00,6.00,14.44,79.60,21.60,0.02,32.86
1.00,12.00,28.15,190.29,24.83,0.03,36.28
1.00,7.00,18.51,138.56,22.60,0.02,33.99
1.00,14.00,24.07,181.35,20.92,0.03,32.10
1.00,8.00,21.71,160.97,23.27,0.03,34.60
1.00,23.00,37.02,311.83,26.90,0.05,38.17
1.00,65.00,7.40,37.95,12.00,0.01,23.31
1.00,30.00,6.79,46.90,18.67,0.01,29.96
1.00,39.00,6.79,47.51,18.67,0.01,30.04
1.00,98.00,10.18,58.31,15.00,0.01,26.48
1.00,69.00,10.18,60.16,20.00,0.01,31.48
1.00,32.00,9.26,64.42,17.60,0.01,28.99
1.00,79.00,8.79,56.92,22.00,0.01,33.43
1.00,41.00,10.74,81.08,20.00,0.02,31.30
1.00,67.00,14.81,90.71,22.40,0.02,33.92
1.00,78.00,11.11,65.90,15.20,0.02,26.52
1.00,82.00,10.74,73.68,21.60,0.02,32.90
1.00,97.00,30.94,202.31,20.29,0.06,31.38
1.00,28.00,53.68,484.98,24.83,0.08,35.86
1.00,62.00,51.33,403.13,23.15,0.10,30.47
1.00,59.00,59.24,571.06,30.00,0.10,40.80
