# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
7.00,0.00,1.88,9.40,12.00,0.03,23.11
7.00,6.00,6.58,54.36,17.33,0.03,28.45
7.00,4.00,8.46,59.37,18.33,0.02,29.45
7.00,8.00,10.34,81.30,19.25,0.03,30.36
7.00,7.00,10.34,72.72,19.25,0.02,30.36
7.00,3.00,9.40,74.13,18.50,0.02,29.61
7.00,2.00,6.58,54.36,18.00,0.02,29.11
7.00,5.00,10.34,77.54,19.25,0.03,30.36
7.00,1.00,9.40,72.96,18.00,0.03,29.11
7.00,9.00,9.40,74.02,19.00,0.02,30.11
7.00,26.00,1.88,16.92,13.00,0.01,24.11
7.00,14.00,1.88,10.34,12.00,0.02,23.11
7.00,16.00,1.88,11.28,12.00,0.02,23.11
7.00,13.00,1.88,15.98,11.00,0.01,22.11
7.00,19.00,1.88,10.34,10.00,0.01,21.11
7.00,28.00,1.88,10.34,12.00,0.02,23.11
7.00,20.00,1.88,11.28,12.00,0.02,23.11
7.00,29.00,1.88,10.34,12.00,0.02,23.11
7.00,27.00,1.88,10.34,10.00,0.01,21.11
7.00,22.00,3.76,26.00,12.67,0.02,23.78
7.00,11.00,2.82,24.12,14.67,0.01,25.78
7.00,23.00,1.88,17.39,13.00,0.01,24.11
7.00,21.00,3.76,19.74,11.00,0.03,22.11
7.00,24.00,8.46,72.61,16.75,0.03,27.86
7.00,17.00,14.85,108.27,21.20,0.03,32.31
7.00,10.00,13.16,86.05,18.00,0.04,29.11
7.00,15.00,11.28,76.84,17.75,0.05,28.87
7.00,30.00,11.28,76.37,19.00,0.03,30.11
7.00,12.00,17.86,152.60,22.14,0.04,33.26
7.00,25.00,1.88,11.28,12.00,0.02,23.11
7.00,36.00,10.34,81.30,19.25,0.03,30.36
7.00,35.00,13.16,97.43,21.33,0.03,32.45
7.00,32.00,11.28,79.05,18.00,0.04,29.11
7.00,18.00,18.80,166.23,22.67,0.05,33.78
7.00,31.00,19.74,166.73,22.80,0.06,33.92
7.00,33.00,16.92,121.32,20.33,0.05,31.45
7.00,34.00,23.50,184.16,22.00,0.06,33.12
7.00,63.00,1.88,11.28,12.00,0.02,23.11
7.00,49.00,1.88,17.86,14.00,0.01,25.11
7.00,40.00,1.88,11.28,12.00,0.01,23.11
7.00,51.00,3.76,26.00,12.67,0.02,23.78
7.00,45.00,1.88,17.39,14.00,0.02,25.11
7.00,52.00,6.58,55.77,16.00,0.03,27.11
7.00,46.00,1.88,17.39,13.00,0.01,24.11
7.00,44.00,6.58,55.77,16.00,0.03,27.11
7.00,41.00,11.28,75.54,19.25,0.03,30.36
7.00,48.00,12.22,81.06,17.75,0.05,28.87
7.00,53.00,9.40,75.31,19.25,0.03,30.36
7.00,42.00,10.22,79.77,19.00,0.03,30.11
7.00,38.00,3.76,26.00,12.67,0.02,23.78
7.00,50.00,7.52,55.30,18.33,0.02,29.45
7.00,43.00,7.52,55.14,18.33,0.02,29.45
7.00,37.00,20.68,149.71,22.00,0.05,33.11
7.00,47.00,26.32,167.17,22.80,0.07,33.92
7.00,55.00,1.88,10.34,12.00,0.02,23.11
7.00,58.00,1.88,10.34,12.00,0.02,23.11
7.00,62.00,1.88,11.28,12.00,0.02,23.11
7.00,57.00,4.70,33.21,17.33,0.02,28.45
7.00,61.00,8.46,60.00,19.67,0.02,30.78
7.00,54.00,6.58,58.43,17.67,0.03,28.78
7.00,65.00,8.46,59.84,19.67,0.02,30.78
7.00,60.00,8.46,67.79,14.75,0.04,25.87
7.00,64.00,7.52,63.64,17.71,0.02,28.83
7.00,67.00,9.40,75.31,19.25,0.03,30.36
7.00,66.00,12.22,81.14,18.22,0.03,29.33
7.00,56.00,8.46,68.38,16.75,0.03,27.86
7.00,59.00,11.28,86.78,18.89,0.04,30.00
7.00,68.00,1.88,10.34,12.00,0.02,23.11
7.00,69.00,8.46,57.49,18.67,0.03,29.78
7.00,39.00,29.14,228.34,24.63,0.07,35.75
7.00,71.00,10.34,77.54,19.00,0.02,30.11
7.00,70.00,1.88,11.28,12.00,0.02,23.11
7.00,73.00,3.76,19.74,14.00,0.02,25.11
7.00,72.00,9.40,72.61,17.25,0.03,28.36
7.00,75.00,13.16,112.63,19.33,0.04,30.45
7.00,76.00,10.34,75.78,19.25,0.04,30.36
7.00,74.00,23.50,168.43,22.80,0.05,33.91
7.00,96.00,1.88,11.28,12.00,0.02,23.11
7.00,93.00,1.88,10.34,10.00,0.01,21.11
7.00,86.00,1.88,11.28,12.00,0.02,23.11
7.00,80.00,1.88,10.34,12.00,0.02,23.11
7.00,87.00,1.88,11.28,12.00,0.01,23.11
7.00,84.00,1.88,10.34,10.00,0.01,21.11
7.00,94.00,1.88,10.34,10.00,0.01,21.11
7.00,82.00,1.88,17.39,14.00,0.01,25.11
7.00,95.00,2.82,19.27,14.00,0.02,25.11
7.00,92.00,1.88,17.39,13.00,0.01,24.11
7.00,77.00,10.34,68.45,18.33,0.04,29.45
7.00,85.00,8.46,62.57,18.29,0.02,29.40
7.00,88.00,6.58,58.43,17.67,0.03,28.78
7.00,83.00,8.46,62.57,18.00,0.03,29.11
7.00,78.00,11.28,80.48,19.00,0.03,30.11
7.00,79.00,8.46,59.37,18.33,0.02,29.45
7.00,89.00,10.22,79.77,19.00,0.03,30.11
7.00,81.00,21.62,165.11,22.40,0.07,33.52
7.00,90.00,20.30,171.68,22.93,0.06,34.05
7.00,102.00,1.88,10.34,10.00,0.01,21.11
7.00,108.00,1.88,17.39,13.00,0.01,24.11
7.00,111.00,1.88,11.28,12.00,0.02,23.11
7.00,121.00,1.88,16.92,13.00,0.01,24.11
7.00,99.00,1.88,17.39,14.00,0.02,25.11
7.00,123.00,2.82,24.12,14.67,0.01,25.78
7.00,112.00,3.76,18.80,12.00,0.02,23.11
7.00,103.00,1.88,10.34,10.00,0.01,21.11
7.00,117.00,6.39,50.38,17.20,0.03,28.31
7.00,118.00,3.45,26.94,14.00,0.02,25.11
7.00,120.00,2.82,24.12,14.67,0.01,25.78
7.00,110.00,6.58,56.86,17.33,0.03,28.45
7.00,91.00,7.52,54.98,17.00,0.03,28.11
7.00,109.00,9.40,69.79,17.50,0.03,28.61
7.00,106.00,8.46,62.57,18.29,0.02,29.40
7.00,104.00,9.40,73.66,19.00,0.02,30.11
7.00,116.00,10.34,79.18,19.00,0.03,30.11
7.00,105.00,10.34,81.30,19.25,0.03,30.36
7.00,98.00,10.34,72.49,17.75,0.03,28.86
7.00,107.00,8.46,59.37,18.33,0.02,29.45
7.00,97.00,16.92,121.32,20.33,0.05,31.45
7.00,115.00,9.40,71.67,17.50,0.03,28.61
7.00,113.00,9.40,70.49,17.50,0.03,28.61
7.00,101.00,11.17,89.39,18.89,0.03,30.00
7.00,100.00,12.22,73.90,18.75,0.03,29.86
7.00,131.00,1.88,9.40,12.00,0.03,23.11
7.00,130.00,1.88,11.28,12.00,0.02,23.11
7.00,124.00,6.58,55.77,16.00,0.03,27.11
7.00,133.00,9.40,70.49,17.50,0.03,28.61
7.00,128.00,10.34,73.90,18.25,0.03,29.36
7.00,129.00,12.22,81.14,18.22,0.03,29.33
7.00,119.00,11.28,80.83,18.44,0.04,29.56
