# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,13.00,0.94,6.58,16.00,0.01,27.11
4.00,16.00,0.94,9.87,18.00,0.01,29.11
4.00,2.00,0.94,10.34,18.00,0.01,29.11
4.00,4.00,2.82,18.68,17.50,0.02,28.61
4.00,14.00,4.70,31.96,18.57,0.03,29.68
4.00,7.00,3.45,26.94,17.00,0.03,28.11
4.00,10.00,4.23,37.01,19.00,0.02,30.11
4.00,3.00,3.29,19.03,18.50,0.02,29.61
4.00,1.00,1.88,13.94,17.33,0.02,28.45
4.00,6.00,2.58,19.15,17.50,0.02,28.61
4.00,5.00,3.29,23.68,19.20,0.02,30.31
4.00,23.00,1.41,9.87,17.00,0.01,28.11
4.00,19.00,2.58,17.74,18.00,0.02,29.11
4.00,25.00,0.94,9.16,16.00,0.01,27.11
4.00,8.00,1.88,14.57,18.00,0.02,29.11
4.00,15.00,1.88,14.57,18.00,0.02,29.11
4.00,12.00,1.41,10.10,15.00,0.02,26.11
4.00,22.00,4.23,34.44,18.86,0.03,29.97
4.00,24.00,4.15,30.78,20.33,0.02,31.45
4.00,0.00,3.76,33.16,19.43,0.02,30.54
4.00,30.00,1.88,12.85,16.67,0.02,27.78
4.00,20.00,6.11,48.61,21.11,0.04,32.23
4.00,11.00,2.35,19.50,18.00,0.02,29.11
4.00,27.00,3.76,27.54,20.00,0.03,31.11
4.00,17.00,3.29,22.93,18.40,0.02,29.51
4.00,9.00,3.76,25.09,20.00,0.02,31.11
4.00,18.00,6.11,48.40,20.67,0.04,31.78
4.00,28.00,6.11,43.18,21.00,0.04,32.12
4.00,33.00,1.41,8.93,15.00,0.02,26.11
4.00,38.00,0.94,9.63,18.00,0.01,29.11
4.00,42.00,0.94,6.11,16.00,0.02,27.11
4.00,39.00,1.41,11.51,18.00,0.02,29.11
4.00,29.00,1.41,10.10,18.00,0.01,29.11
4.00,31.00,2.82,23.50,18.00,0.02,29.11
4.00,40.00,3.29,25.09,19.20,0.02,30.31
4.00,36.00,1.41,9.87,17.00,0.01,28.11
4.00,37.00,4.70,34.78,19.71,0.02,30.83
4.00,21.00,2.82,18.45,17.50,0.02,28.61
4.00,34.00,4.70,30.55,20.00,0.02,31.11
4.00,26.00,4.23,35.51,20.57,0.02,31.68
4.00,32.00,3.21,29.37,18.67,0.03,29.78
4.00,35.00,11.28,72.66,22.62,0.05,33.73
4.00,45.00,0.94,6.58,16.00,0.01,27.11
4.00,43.00,0.94,6.58,16.00,0.01,27.11
4.00,41.00,0.94,9.40,16.00,0.01,27.11
4.00,44.00,0.94,6.58,16.00,0.01,27.11
4.00,56.00,0.94,5.64,12.00,0.02,23.11
4.00,62.00,0.94,6.58,16.00,0.01,27.11
4.00,57.00,0.94,5.64,12.00,0.02,23.11
4.00,50.00,0.94,6.11,14.00,0.01,25.11
4.00,53.00,0.94,9.16,15.00,0.01,26.11
4.00,47.00,2.82,17.39,18.00,0.02,29.11
4.00,54.00,0.94,6.11,16.00,0.02,27.11
4.00,52.00,1.41,10.34,17.00,0.01,28.11
4.00,49.00,1.72,14.25,18.00,0.02,29.11
4.00,55.00,3.76,28.38,18.80,0.03,29.92
4.00,64.00,3.29,22.65,17.60,0.02,28.71
4.00,59.00,2.82,19.97,19.00,0.02,30.11
4.00,66.00,7.52,51.99,20.55,0.05,31.67
4.00,65.00,5.17,37.33,19.14,0.05,30.26
4.00,48.00,7.91,65.83,21.83,0.04,32.95
4.00,51.00,4.70,34.78,19.71,0.02,30.83
4.00,68.00,0.94,6.11,16.00,0.02,27.11
4.00,60.00,1.41,9.63,17.00,0.01,28.11
4.00,63.00,1.88,13.94,14.67,0.03,25.78
4.00,46.00,8.93,63.27,23.09,0.04,34.21
4.00,71.00,0.94,6.58,16.00,0.01,27.11
4.00,69.00,1.41,10.10,18.00,0.01,29.11
4.00,61.00,1.88,16.45,18.00,0.02,29.11
4.00,67.00,3.29,24.06,18.80,0.03,29.91
4.00,72.00,5.05,38.54,18.75,0.03,29.86
4.00,58.00,5.64,38.47,19.43,0.03,30.54
4.00,70.00,12.22,82.71,22.86,0.06,33.98
4.00,75.00,0.94,6.11,16.00,0.02,27.11
4.00,76.00,2.35,16.13,18.00,0.02,29.11
4.00,74.00,6.11,45.53,21.75,0.03,32.86
4.00,73.00,12.69,104.04,23.22,0.07,34.35
4.00,77.00,1.88,11.28,18.00,0.01,29.11
4.00,78.00,0.94,6.58,16.00,0.01,27.11
4.00,80.00,5.17,34.10,17.14,0.04,28.26
4.00,82.00,1.72,13.78,14.67,0.02,25.78
4.00,83.00,0.94,9.63,17.00,0.01,28.11
4.00,85.00,3.29,24.25,18.80,0.02,29.91
4.00,81.00,3.29,26.03,19.60,0.03,30.71
4.00,79.00,7.05,44.76,21.75,0.03,32.86
4.00,88.00,2.35,18.56,18.00,0.02,29.11
4.00,86.00,7.99,50.34,22.44,0.03,33.56
4.00,97.00,0.94,6.11,14.00,0.01,25.11
4.00,99.00,0.94,6.58,16.00,0.01,27.11
4.00,87.00,0.94,5.64,12.00,0.01,23.11
4.00,84.00,1.88,18.92,18.00,0.02,29.11
4.00,98.00,3.29,25.19,18.80,0.02,29.91
4.00,93.00,1.41,11.75,18.00,0.02,29.11
4.00,95.00,2.82,23.12,17.60,0.02,28.71
4.00,96.00,2.35,14.88,18.00,0.02,29.11
4.00,90.00,5.64,38.54,19.00,0.03,30.11
4.00,94.00,3.29,23.78,18.80,0.02,29.91
4.00,89.00,2.35,20.91,19.00,0.02,30.11
4.00,103.00,2.82,23.22,18.40,0.02,29.51
