time,sfc,reqps,max_cpu,max_memory,total_link_score,max_link_score,total_delay,generation,individual,ar,real_reqps,latency
0,sfc0-0,1.0,0.21003782749176025,0.19257290959358214,1.3000000000000003,0.18,20,0,0,0.3125,1.0,76.203744
0,sfc0-1,1.0,0.13827070593833923,0.13118497133255005,1.2000000000000002,0.18,22,0,0,0.3125,1.0,101.773281
0,sfc0-2,1.0,0.21003782749176025,0.19257290959358214,1.2600000000000002,0.18,24,0,0,0.3125,1.0,74.643609
0,sfc0-3,1.0,0.14879778027534485,0.13118497133255005,1.2300000000000002,0.18,20,0,0,0.3125,1.0,136.154468
0,sfc0-4,1.0,0.21003782749176025,0.23227576315402984,1.2500000000000002,0.18,20,0,0,0.3125,1.0,138.10774
0,sfc0-5,1.0,0.21003782749176025,0.19257290959358214,1.25,0.18,20,0,0,0.3125,1.0,67.875157
0,sfc0-6,1.0,0.17496518790721893,0.23227576315402984,1.1900000000000002,0.18,24,0,0,0.3125,0.0,0.0
0,sfc0-7,1.0,0.14879778027534485,0.11436678171157837,1.1100000000000003,0.18,20,0,0,0.3125,1.0,105.404316
0,sfc1-0,1.0,0.21003782749176025,0.23227576315402984,1.2400000000000002,0.18,20,0,0,0.3125,0.0,0.0
0,sfc1-1,1.0,0.17496518790721893,0.23227576315402984,1.4500000000000002,0.18,28,0,0,0.3125,0.0,0.0
1,sfc0-0,1.0,0.21003782749176025,0.19257290959358214,1.3000000000000003,0.18,20,0,0,0.3125,1.0,45.724521
1,sfc0-1,1.0,0.13827070593833923,0.13118497133255005,1.2000000000000002,0.18,22,0,0,0.3125,2.0,61.0160595
1,sfc0-2,1.0,0.21003782749176025,0.19257290959358214,1.2600000000000002,0.18,24,0,0,0.3125,1.0,40.735522
1,sfc0-3,1.0,0.14879778027534485,0.13118497133255005,1.2300000000000002,0.18,20,0,0,0.3125,2.0,43.057888
1,sfc0-4,1.0,0.21003782749176025,0.23227576315402984,1.2500000000000002,0.18,20,0,0,0.3125,2.0,70.50777199999999
1,sfc0-5,1.0,0.21003782749176025,0.19257290959358214,1.25,0.18,20,0,0,0.3125,1.0,36.95432
