time,sfc,reqps,max_cpu,max_memory,total_link_score,max_link_score,total_delay,generation,individual,ar,real_reqps,latency
0,sfc0-0,20.0,0.16083955764770508,0.15786495804786682,716.0,100.0,20,0,0,0.46875,0.0,0.0
0,sfc0-1,20.0,0.16083955764770508,0.15786495804786682,768.0,100.0,24,0,0,0.46875,0.0,0.0
0,sfc0-2,20.0,0.16083955764770508,0.15786495804786682,772.0,100.0,24,0,0,0.46875,0.0,0.0
0,sfc0-3,20.0,0.14715082943439484,0.16596658527851105,804.0,100.0,22,0,0,0.46875,3.0,80.3026
0,sfc0-4,20.0,0.16083955764770508,0.15786495804786682,732.0,100.0,20,0,0,0.46875,0.0,0.0
0,sfc0-5,20.0,0.14715082943439484,0.16596658527851105,616.0,100.0,16,0,0,0.46875,0.0,0.0
0,sfc0-6,20.0,0.16083955764770508,0.15786495804786682,648.0,100.0,20,0,0,0.46875,0.0,0.0
0,sfc0-7,20.0,0.16083955764770508,0.15786495804786682,652.0,100.0,18,0,0,0.46875,0.0,0.0
0,sfc1-0,20.0,0.226323451846838,0.3267578661441803,868.0,100.0,32,0,0,0.46875,6.0,62.110922
0,sfc1-1,20.0,0.226323451846838,0.3267578661441803,708.0,100.0,20,0,0,0.46875,1.0,90.434892
0,sfc1-2,20.0,0.13818015530705452,0.15613985657691956,696.0,100.0,28,0,0,0.46875,0.0,0.0
0,sfc1-3,20.0,0.226323451846838,0.3267578661441803,820.0,100.0,24,0,0,0.46875,2.0,136.653445
0,sfc1-4,20.0,0.226323451846838,0.3267578661441803,864.0,100.0,32,0,0,0.46875,0.0,0.0
0,sfc1-5,20.0,0.226323451846838,0.3267578661441803,784.0,100.0,26,0,0,0.46875,0.0,0.0
0,sfc1-6,20.0,0.226323451846838,0.3267578661441803,868.0,100.0,26,0,0,0.46875,0.0,0.0
1,sfc0-0,20.0,0.16083955764770508,0.15786495804786682,716.0,100.0,20,0,0,0.46875,0.0,0.0
1,sfc0-1,20.0,0.16083955764770508,0.15786495804786682,768.0,100.0,24,0,0,0.46875,0.0,0.0
1,sfc0-2,20.0,0.16083955764770508,0.15786495804786682,772.0,100.0,24,0,0,0.46875,0.0,0.0
1,sfc0-3,20.0,0.14715082943439484,0.16596658527851105,804.0,100.0,22,0,0,0.46875,18.0,38.082946
