time,sfc,reqps,max_cpu,max_memory,total_link_score,max_link_score,total_delay,generation,individual,ar,real_reqps,latency
0,sfc0-0,20.0,0.1334621012210846,0.06962728500366211,12.400000000000004,1.6,22,0,0,0.0625,10.0,40.877889499999995
0,sfc0-1,20.0,0.1334621012210846,0.06962728500366211,12.400000000000004,1.6,22,0,0,0.0625,12.0,37.1563455
1,sfc0-0,20.0,0.1334621012210846,0.06962728500366211,12.400000000000004,1.6,22,0,0,0.0625,20.0,34.046242500000005
1,sfc0-1,20.0,0.1334621012210846,0.06962728500366211,12.400000000000004,1.6,22,0,0,0.0625,20.0,33.9434975
2,sfc0-0,20.0,0.1334621012210846,0.06962728500366211,12.400000000000004,1.6,22,0,0,0.0625,20.0,32.5099855
2,sfc0-1,20.0,0.1334621012210846,0.06962728500366211,12.400000000000004,1.6,22,0,0,0.0625,20.0,32.989849500000005
3,sfc0-0,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,32.677485
3,sfc0-1,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,32.803537
4,sfc0-0,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,29.994748
4,sfc0-1,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,29.704723
5,sfc0-0,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,32.294077
5,sfc0-1,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,32.48498
6,sfc0-0,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,30.16288
6,sfc0-1,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,30.435765
7,sfc0-0,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,32.067278
7,sfc0-1,21.0,0.1369863748550415,0.06962806582450867,13.02,1.68,22,0,0,0.0625,21.0,31.65319
8,sfc0-0,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,21.0,29.699045
8,sfc0-1,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,22.0,31.3138255
9,sfc0-0,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,22.0,29.133722499999998
9,sfc0-1,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,22.0,32.546254
10,sfc0-0,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,22.0,30.4687635
10,sfc0-1,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,22.0,30.8250375
11,sfc0-0,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,22.0,32.130711500000004
11,sfc0-1,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,21.0,29.177379
12,sfc0-0,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,22.0,31.4937575
12,sfc0-1,22.0,0.1405106484889984,0.0696288526058197,13.640000000000006,1.76,22,0,0,0.0625,23.0,31.974697
13,sfc0-0,23.0,0.14403432607650757,0.06962965130805969,14.260000000000002,1.84,22,0,0,0.0625,23.0,31.641578
13,sfc0-1,23.0,0.14403432607650757,0.06962965130805969,14.260000000000002,1.84,22,0,0,0.0625,22.0,31.601739
14,sfc0-0,23.0,0.14403432607650757,0.06962965130805969,14.260000000000002,1.84,22,0,0,0.0625,23.0,31.884197
14,sfc0-1,23.0,0.14403432607650757,0.06962965130805969,14.260000000000002,1.84,22,0,0,0.0625,23.0,29.189899
