method, generation, power, ar
surrogate, 1, 251.0, 1.0
surrogate, 1, 226.0, 0.9642857142857143
surrogate, 1, 225.0, 0.9285714285714286
surrogate, 1, 214.0, 0.8571428571428571
surrogate, 1, 158.0, 0.8214285714285714
surrogate, 1, 117.0, 0.7857142857142857
emulator, 1.1, 241.0, 1.0
