# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,15.00,5.17,34.54,23.00,0.05,36.61
3.00,27.00,6.20,42.48,21.60,0.04,32.96
3.00,12.00,5.64,31.33,24.00,0.03,35.27
3.00,14.00,7.12,54.51,22.29,0.07,34.75
3.00,42.00,5.64,47.15,24.67,0.04,35.96
3.00,43.00,6.58,46.73,21.71,0.04,33.09
3.00,7.00,8.59,53.57,20.57,0.08,33.95
3.00,35.00,8.46,55.77,20.89,0.04,32.14
3.00,61.00,9.40,70.21,21.20,0.08,34.51
3.00,75.00,8.73,51.96,23.43,0.05,34.69
3.00,31.00,17.86,124.11,19.89,0.17,36.51
3.00,30.00,17.86,126.98,22.63,0.15,39.00
3.00,13.00,17.86,135.84,23.79,0.12,38.57
3.00,25.00,26.32,228.04,22.50,0.31,38.77
3.00,96.00,3.76,30.55,20.00,0.03,31.22
3.00,86.00,5.26,37.03,21.60,0.05,40.49
3.00,89.00,4.70,39.66,23.20,0.04,34.60
3.00,46.00,17.86,139.60,22.21,0.17,38.91
3.00,67.00,21.62,172.96,23.57,0.20,45.70
3.00,47.00,32.90,264.29,23.71,0.32,40.00
3.00,1.00,31.02,278.73,27.21,0.30,43.54
3.00,63.00,31.02,255.39,27.03,0.24,43.28
3.00,17.00,39.47,346.09,23.29,0.55,39.52
3.00,92.00,15.04,103.45,20.38,0.13,36.21
3.00,79.00,26.67,231.56,24.64,0.29,41.00
3.00,66.00,30.08,249.36,27.94,0.24,44.20
