# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,7.00,3.76,27.96,20.00,0.03,31.41
4.00,24.00,6.58,50.75,21.33,0.05,36.09
4.00,44.00,7.14,43.23,24.00,0.05,45.25
4.00,30.00,3.76,22.79,13.00,0.04,27.64
4.00,8.00,3.45,24.12,24.00,0.03,35.36
4.00,62.00,7.25,46.05,20.00,0.05,40.51
4.00,31.00,7.12,54.65,22.86,0.08,36.15
4.00,57.00,16.95,108.12,20.12,0.14,36.12
4.00,11.00,15.98,112.01,21.18,0.14,37.36
4.00,10.00,24.07,179.68,24.26,0.24,40.68
4.00,48.00,23.50,180.49,24.48,0.18,41.39
4.00,9.00,29.14,252.69,28.45,0.20,46.90
4.00,28.00,29.14,216.64,23.55,0.26,39.88
4.00,22.00,29.14,245.57,27.23,0.31,43.53
4.00,32.00,32.23,288.82,29.18,0.27,45.57
4.00,78.00,5.64,32.58,12.00,0.08,25.43
4.00,98.00,8.77,49.66,22.67,0.08,36.10
4.00,99.00,8.30,42.92,18.67,0.09,32.32
4.00,80.00,7.12,48.34,17.71,0.07,30.44
4.00,88.00,19.31,142.34,21.50,0.24,37.95
4.00,71.00,19.16,142.31,24.00,0.23,41.52
4.00,86.00,24.02,186.53,22.00,0.29,38.32
4.00,60.00,28.20,222.41,25.27,0.23,42.22
4.00,50.00,39.47,366.64,24.95,0.55,41.18
4.00,5.00,42.29,381.74,28.84,0.42,45.02
4.00,55.00,43.23,378.45,26.52,0.39,42.69
4.00,79.00,45.11,393.25,26.62,0.55,42.86
4.00,58.00,45.11,441.76,27.71,0.57,43.94
