# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
82.00,5.00,0.94,5.64,12.00,0.03,23.44
82.00,10.00,0.94,5.17,12.00,0.04,23.32
82.00,2.00,0.94,5.17,12.00,0.04,23.32
82.00,12.00,0.94,5.17,12.00,0.04,23.32
82.00,1.00,0.94,5.17,12.00,0.04,23.32
82.00,15.00,0.94,5.17,12.00,0.04,23.32
82.00,17.00,0.94,5.17,12.00,0.04,23.32
82.00,13.00,0.94,5.17,12.00,0.04,23.32
82.00,14.00,0.94,5.17,12.00,0.04,23.32
82.00,3.00,0.94,5.17,12.00,0.04,23.32
82.00,0.00,1.72,12.06,10.67,0.07,23.73
82.00,8.00,0.94,5.17,12.00,0.04,23.32
82.00,6.00,0.94,5.17,12.00,0.04,23.32
82.00,4.00,6.11,35.65,18.29,0.06,30.80
82.00,9.00,12.69,87.17,21.62,0.12,37.27
82.00,34.00,0.94,5.17,12.00,0.04,23.32
82.00,30.00,0.94,5.17,12.00,0.04,23.32
82.00,29.00,0.94,5.17,12.00,0.04,23.32
82.00,52.00,0.94,5.17,12.00,0.04,23.32
82.00,25.00,0.94,5.17,12.00,0.04,23.32
82.00,24.00,0.94,5.17,12.00,0.04,23.32
82.00,27.00,0.94,5.17,12.00,0.04,23.32
82.00,18.00,0.94,5.17,12.00,0.04,23.32
82.00,26.00,0.94,5.17,12.00,0.04,23.32
82.00,22.00,0.94,5.17,12.00,0.04,23.32
82.00,49.00,0.94,5.17,12.00,0.04,23.32
82.00,11.00,0.94,5.17,12.00,0.04,23.32
82.00,16.00,0.94,5.17,12.00,0.04,23.32
82.00,47.00,0.94,5.17,12.00,0.04,23.32
82.00,33.00,0.94,5.17,12.00,0.04,23.32
82.00,21.00,0.94,5.17,12.00,0.04,23.32
82.00,31.00,0.94,5.17,12.00,0.04,23.32
82.00,41.00,1.72,12.06,10.67,0.07,23.73
82.00,36.00,0.94,5.17,12.00,0.04,23.32
82.00,35.00,0.94,5.17,12.00,0.04,23.32
82.00,54.00,0.94,5.17,12.00,0.04,23.32
82.00,46.00,8.93,58.78,20.17,0.07,32.66
82.00,28.00,13.16,90.06,20.11,0.10,34.36
82.00,23.00,8.46,61.85,18.46,0.10,33.12
82.00,20.00,14.57,100.63,20.19,0.12,35.20
82.00,19.00,19.27,127.88,21.44,0.16,37.88
82.00,7.00,14.57,99.09,20.60,0.12,35.62
82.00,65.00,0.94,5.17,12.00,0.04,23.32
82.00,42.00,0.94,5.17,12.00,0.04,23.32
82.00,32.00,0.94,5.17,12.00,0.04,23.32
82.00,61.00,0.94,5.17,12.00,0.04,23.32
82.00,56.00,0.94,5.17,12.00,0.04,23.32
82.00,45.00,0.94,5.17,12.00,0.04,23.32
82.00,48.00,0.94,5.17,12.00,0.04,23.32
82.00,57.00,0.94,5.17,12.00,0.04,23.32
82.00,67.00,0.94,5.17,12.00,0.04,23.32
82.00,51.00,0.94,5.17,12.00,0.04,23.32
82.00,39.00,0.94,5.17,12.00,0.04,23.32
82.00,38.00,0.94,5.17,12.00,0.04,23.32
82.00,60.00,0.94,5.17,12.00,0.04,23.32
82.00,50.00,0.94,5.17,12.00,0.04,23.32
82.00,66.00,0.94,5.17,12.00,0.04,23.32
82.00,43.00,7.52,53.02,17.83,0.07,30.38
82.00,59.00,11.75,78.70,18.94,0.10,33.33
82.00,40.00,11.75,83.29,19.88,0.11,34.79
82.00,55.00,10.34,70.33,18.80,0.09,32.57
82.00,44.00,9.40,58.09,18.00,0.07,30.68
82.00,53.00,12.69,89.91,20.11,0.10,34.48
82.00,62.00,18.80,125.83,21.04,0.15,37.33
82.00,63.00,20.68,144.17,22.52,0.17,39.14
82.00,37.00,20.68,144.17,22.52,0.17,39.14
82.00,82.00,0.94,5.17,12.00,0.04,23.32
82.00,77.00,0.94,5.17,12.00,0.04,23.32
82.00,80.00,0.94,5.17,12.00,0.04,23.32
82.00,72.00,0.94,5.17,12.00,0.04,23.32
82.00,73.00,0.94,5.17,12.00,0.04,23.32
82.00,79.00,0.94,5.17,12.00,0.04,23.32
82.00,75.00,0.94,5.17,12.00,0.04,23.32
82.00,81.00,0.94,5.17,12.00,0.04,23.32
82.00,78.00,0.94,5.17,12.00,0.04,23.32
82.00,71.00,0.94,5.17,12.00,0.04,23.32
82.00,69.00,0.94,5.17,12.00,0.04,23.32
82.00,74.00,0.94,5.17,12.00,0.04,23.32
82.00,68.00,0.94,5.17,12.00,0.04,23.32
82.00,70.00,5.64,43.09,16.60,0.07,29.38
82.00,83.00,11.28,71.81,19.33,0.08,32.18
82.00,76.00,11.28,75.92,18.88,0.10,33.47
82.00,64.00,15.98,112.07,20.43,0.14,36.40
82.00,58.00,27.26,193.37,24.85,0.22,43.28
82.00,92.00,0.94,5.17,12.00,0.04,23.32
82.00,99.00,0.94,5.17,12.00,0.04,23.32
82.00,90.00,0.94,5.17,12.00,0.04,23.32
