generation,avg_ar,max_ar,min_ar,avg_latency,max_latency,min_latency
1,0.6390625,0.875,0.4375,1848.9782666457422,2623.486746112283,1211.5596758175798
2,0.5865625,0.84375,0.375,1687.758028532849,2429.8949954510517,1049.3093421403382
3,0.53125,0.71875,0.3125,1517.63733382962,2121.759803814497,804.5375099901765
4,0.503125,0.75,0.3125,1426.6397647679112,2158.1223739316147,804.5375099901765
5,0.4525,0.65625,0.28125,1273.5021659763663,1898.694774967936,705.631423152089
6,0.4221875,0.625,0.28125,1179.8347019623852,1789.8250914687485,703.989445737719
7,0.393125,0.59375,0.21875,1086.7426789546962,1726.6540191314957,629.4201579025723
8,0.37625,0.5,0.21875,1035.8628911960895,1460.3757384761655,543.5499417907848
9,0.3484375,0.53125,0.15625,959.070970299307,1504.368364501212,427.2038504490075
10,0.3271875,0.5,0.125,891.8839531277882,1376.973170528788,336.07691885857787
11,0.304375,0.53125,0.125,823.9500770408135,1447.1465167585775,336.07691885857787
12,0.2796875,0.46875,0.15625,747.1905689362202,1330.9142891727683,361.5930571731088
13,0.270625,0.46875,0.125,717.2589195468141,1282.430732669693,294.15018899183985
14,0.2515625,0.46875,0.09375,657.9353315325949,1243.8271757640089,202.6921392753327
15,0.2509375,0.4375,0.125,648.2123761984719,1200.2652565964058,252.74937161682683
16,0.24375,0.53125,0.125,627.5540886241218,1452.2792730505616,252.74937161682683
17,0.24875,0.46875,0.125,638.877947860567,1263.3357564139399,264.513336617281
18,0.2415625,0.4375,0.125,614.1435696098353,1161.5807408001774,325.05777272034385
19,0.2390625,0.40625,0.15625,602.8348528876872,1201.6725105882567,340.82252189815677
20,0.2409375,0.40625,0.125,605.9114354515242,1089.655488418575,259.5427909539135
21,0.2309375,0.4375,0.125,580.1742111828277,1185.993856713094,259.5427909539135
22,0.23,0.40625,0.125,578.752016404722,1161.287233442853,259.5427909539135
23,0.225625,0.34375,0.125,558.8972537415358,978.9258172013483,282.3741631376955
24,0.229375,0.4375,0.0625,563.5911082795989,1187.0191345464573,185.4522761573897
25,0.22125,0.375,0.09375,542.3117091142967,1015.9611861684339,191.32972058245036
26,0.2115625,0.34375,0.09375,512.0129676985791,924.3938113636173,186.31243274448977
27,0.193125,0.34375,0.09375,462.2163816322281,911.6658629875116,207.49284149923028
28,0.185,0.34375,0.0625,444.6331594731244,937.5759577040384,126.92614461389249
29,0.1765625,0.3125,0.0625,420.6474440595713,802.3349309785036,130.72805213789337
30,0.164375,0.3125,0.09375,390.56356562712807,805.4912665992445,187.8208529674308
31,0.1640625,0.28125,0.0625,383.9993211377924,649.7135842147036,135.25158603154946
32,0.150625,0.25,0.0625,348.902618678032,621.8089875761677,135.25158603154946
33,0.14625,0.28125,0.0625,338.81146290380093,710.5121391803482,134.2700903776714
34,0.14375,0.25,0.0625,328.19444129693596,601.4976498348151,125.71255390913694
35,0.1390625,0.28125,0.0625,314.57829625395675,657.150985661015,131.22953762005716
36,0.129375,0.3125,0.0625,297.07919959954575,833.6014043801748,126.21224978209659
37,0.1203125,0.25,0.03125,274.86497824697085,593.2848746427353,55.773713579576174
38,0.121875,0.25,0.03125,284.18850000858407,639.9085022938358,64.62192724684509
39,0.111875,0.25,0.03125,259.39544844060407,621.4850546241614,58.38389400333182
40,0.1003125,0.21875,0.0,228.3519134541506,600.3485378291582,0.0
41,0.09125,0.25,0.0,213.6159251338392,670.7173105725378,0.0
42,0.080625,0.21875,0.0,190.53268164040117,612.7288898526358,0.0
43,0.075,0.28125,0.03125,178.3174612925386,764.2761113219951,55.773713579576174
44,0.0825,0.1875,0.0,194.40917968053455,470.3678564309578,0.0
45,0.07625,0.15625,0.0,176.61072635371573,470.61982081621625,0.0
46,0.06625,0.1875,0.0,156.1312794906784,484.4186820393277,0.0
47,0.0615625,0.1875,0.0,143.2705926826144,417.84715663423367,0.0
48,0.0609375,0.15625,0.0,140.82149853461576,411.7557772116014,0.0
49,0.060625,0.15625,0.0,143.29211002134764,413.7405076738734,0.0
50,0.061875,0.21875,0.0,147.7105460246389,593.1945772936848,0.0
51,0.06,0.15625,0.0,142.29183313883635,426.2977513583726,0.0
52,0.0553125,0.15625,0.0,130.42134773554665,427.293206891643,0.0
53,0.0525,0.15625,0.0,121.00381338640797,404.13872614007556,0.0
54,0.051875,0.15625,0.0,124.19513382923178,447.3602481692466,0.0
55,0.048125,0.15625,0.0,115.77887343421501,399.8605213273131,0.0
56,0.0475,0.15625,0.0,115.48846531087226,377.46991583119865,0.0
57,0.0503125,0.15625,0.0,121.3891285599905,360.26635898206484,0.0
58,0.0471875,0.125,0.0,110.82707232593206,345.51780888764137,0.0
59,0.048125,0.125,0.0,116.33397321686385,300.075216308119,0.0
60,0.049375,0.15625,0.0,115.9110749631396,396.25930356280946,0.0
61,0.0415625,0.125,0.0,94.33338714231638,301.4621148955113,0.0
62,0.0453125,0.1875,0.0,105.98754810324525,508.144348118439,0.0
