method, generation, latency, ar
surrogate, 1, 61.0, 0.9
surrogate, 1, 60.0, 0.8875
surrogate, 1, 60.0, 0.8875
surrogate, 1, 59.0, 0.8625
surrogate, 1, 49.0, 0.825
surrogate, 2, 61.0, 0.925
surrogate, 2, 58.0, 0.8875
surrogate, 2, 49.0, 0.825
surrogate, 3, 61.0, 0.925
surrogate, 3, 58.0, 0.8875
surrogate, 3, 49.0, 0.825
surrogate, 4, 61.0, 0.925
surrogate, 4, 60.0, 0.9125
surrogate, 4, 58.0, 0.8875
surrogate, 4, 48.0, 0.825
surrogate, 5, 61.0, 0.925
surrogate, 5, 60.0, 0.9125
surrogate, 5, 58.0, 0.8875
surrogate, 5, 46.0, 0.85
surrogate, 6, 61.0, 0.925
surrogate, 6, 60.0, 0.9125
surrogate, 6, 58.0, 0.8875
surrogate, 6, 48.0, 0.875
surrogate, 6, 46.0, 0.85
surrogate, 7, 58.0, 0.9375
surrogate, 7, 48.0, 0.875
surrogate, 7, 46.0, 0.85
surrogate, 8, 58.0, 0.9375
surrogate, 8, 48.0, 0.875
surrogate, 8, 46.0, 0.85
surrogate, 9, 58.0, 0.9375
surrogate, 9, 53.0, 0.9125
surrogate, 9, 48.0, 0.875
surrogate, 9, 46.0, 0.85
surrogate, 9, 43.0, 0.825
surrogate, 10, 60.0, 0.95
surrogate, 10, 58.0, 0.9375
surrogate, 10, 53.0, 0.9125
surrogate, 10, 48.0, 0.875
surrogate, 10, 44.0, 0.8625
surrogate, 10, 43.0, 0.825
surrogate, 10, 38.0, 0.15
emulator, 11, 63.0, 0.95
