# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,18.00,1.72,9.40,14.67,0.02,25.79
1.00,30.00,2.63,15.60,16.00,0.02,27.11
1.00,1.00,1.72,14.57,24.00,0.02,35.10
1.00,3.00,10.50,71.01,24.67,0.08,37.54
1.00,0.00,8.93,69.95,23.05,0.08,36.04
1.00,11.00,7.91,58.90,21.73,0.07,34.18
1.00,74.00,0.94,5.64,12.00,0.01,23.21
1.00,70.00,0.94,7.52,14.00,0.01,25.11
1.00,50.00,2.82,12.22,20.00,0.04,31.31
1.00,60.00,2.70,13.28,14.00,0.03,25.42
1.00,29.00,0.94,7.52,16.00,0.01,27.11
1.00,88.00,2.35,18.70,21.60,0.02,32.68
1.00,80.00,3.29,22.28,20.80,0.03,31.99
1.00,36.00,1.88,12.06,21.33,0.02,32.43
1.00,66.00,1.88,15.27,25.00,0.02,36.12
1.00,51.00,3.29,21.75,20.00,0.02,31.07
1.00,35.00,0.94,9.87,24.00,0.01,35.21
1.00,82.00,1.88,11.28,20.00,0.02,31.09
1.00,63.00,2.35,15.98,21.33,0.02,32.41
1.00,61.00,2.35,17.95,20.80,0.02,31.89
1.00,84.00,6.69,53.23,25.23,0.08,38.56
1.00,52.00,7.05,59.10,25.73,0.06,38.12
1.00,91.00,8.93,68.78,22.74,0.08,35.51
1.00,56.00,11.11,85.71,25.09,0.10,39.52
1.00,41.00,10.17,83.93,24.53,0.11,39.72
1.00,44.00,10.81,82.66,24.52,0.10,38.62
1.00,75.00,10.81,101.81,27.74,0.12,43.16
1.00,76.00,14.10,125.18,27.27,0.13,42.98
1.00,67.00,8.82,65.86,26.35,0.05,39.82
1.00,38.00,10.93,78.15,24.00,0.13,39.92
1.00,31.00,9.40,73.55,24.60,0.08,37.75
1.00,26.00,9.87,85.59,23.33,0.12,39.13
1.00,28.00,10.81,90.56,24.43,0.12,39.78
1.00,9.00,12.44,86.19,21.13,0.18,38.84
1.00,12.00,12.69,99.32,23.26,0.11,38.28
1.00,40.00,15.04,140.35,26.94,0.15,43.39
