# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,26.00,1.88,13.16,18.00,0.01,29.11
3.00,8.00,1.88,14.10,18.00,0.01,29.11
3.00,20.00,2.82,21.15,17.00,0.01,28.11
3.00,10.00,3.76,22.56,20.00,0.01,31.11
3.00,16.00,3.76,26.32,16.67,0.01,27.78
3.00,17.00,1.88,14.10,18.00,0.01,29.11
3.00,15.00,4.70,34.15,21.33,0.01,32.45
3.00,6.00,6.58,46.76,21.00,0.01,32.11
3.00,22.00,1.88,12.22,16.00,0.01,27.11
3.00,28.00,5.64,46.99,22.00,0.01,33.11
3.00,19.00,6.58,45.58,19.00,0.01,30.11
3.00,18.00,10.34,62.70,17.71,0.01,28.83
3.00,2.00,2.82,18.80,16.00,0.01,27.11
3.00,14.00,9.40,59.78,21.20,0.02,32.31
3.00,21.00,1.88,20.21,19.00,0.01,30.11
3.00,9.00,5.64,37.28,20.67,0.02,31.78
3.00,29.00,4.70,32.90,20.00,0.01,31.11
3.00,7.00,3.76,31.02,20.00,0.01,31.11
3.00,23.00,5.64,43.47,21.00,0.01,32.11
3.00,5.00,4.70,34.46,20.00,0.01,31.11
3.00,13.00,6.58,50.57,20.80,0.01,31.91
3.00,0.00,6.58,59.68,19.33,0.01,30.45
3.00,4.00,8.46,57.80,19.33,0.01,30.45
3.00,3.00,9.40,67.13,19.43,0.01,30.54
3.00,1.00,17.86,122.61,23.45,0.02,34.57
3.00,39.00,3.76,24.91,20.00,0.01,31.11
3.00,42.00,1.88,11.28,12.00,0.01,23.11
3.00,40.00,1.88,13.16,18.00,0.01,29.11
3.00,33.00,1.88,12.22,14.00,0.01,25.11
3.00,45.00,1.88,13.16,18.00,0.01,29.11
3.00,36.00,1.88,14.10,18.00,0.01,29.11
3.00,54.00,4.70,33.84,21.33,0.01,32.45
3.00,24.00,3.76,34.15,21.33,0.01,32.45
3.00,43.00,4.70,34.46,18.67,0.01,29.78
3.00,32.00,4.70,42.53,20.50,0.01,31.61
3.00,34.00,3.76,23.03,15.00,0.01,26.11
3.00,47.00,2.82,21.62,17.00,0.01,28.11
3.00,51.00,3.76,26.32,20.00,0.01,31.11
3.00,41.00,6.58,33.84,19.33,0.01,30.45
3.00,46.00,9.40,73.18,19.43,0.02,30.54
