# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,10.00,1.88,14.10,18.00,0.01,29.11
1.00,18.00,2.82,16.92,24.00,0.01,35.11
1.00,49.00,3.76,25.38,22.00,0.01,33.11
1.00,24.00,2.82,21.62,18.00,0.01,29.11
1.00,51.00,1.88,15.04,20.00,0.01,31.11
1.00,19.00,1.88,9.40,12.00,0.01,23.11
1.00,37.00,1.88,15.98,22.00,0.01,33.11
1.00,58.00,1.88,15.98,22.00,0.01,33.11
1.00,21.00,1.88,14.10,20.00,0.01,31.11
1.00,12.00,1.88,16.92,24.00,0.01,35.11
1.00,66.00,1.88,11.28,14.00,0.01,25.11
1.00,8.00,2.82,16.92,24.00,0.01,35.11
1.00,15.00,3.76,23.50,22.00,0.01,33.11
1.00,30.00,2.82,16.92,24.00,0.01,35.11
1.00,46.00,4.70,27.73,21.00,0.01,32.11
1.00,74.00,8.46,60.31,19.33,0.02,30.45
1.00,40.00,1.88,16.92,24.00,0.01,35.11
1.00,22.00,1.88,15.04,20.00,0.01,31.11
1.00,70.00,5.64,44.17,20.50,0.01,31.61
1.00,41.00,3.76,29.14,22.00,0.01,33.11
1.00,38.00,2.82,22.09,19.00,0.01,30.11
1.00,78.00,3.76,28.20,21.00,0.01,32.11
1.00,65.00,3.76,23.50,20.00,0.01,31.11
1.00,73.00,3.76,24.91,23.00,0.01,34.11
1.00,34.00,3.76,32.43,24.00,0.01,35.11
1.00,50.00,9.40,56.39,19.33,0.01,30.45
1.00,42.00,4.70,30.39,18.67,0.01,29.78
1.00,48.00,3.76,23.97,20.00,0.01,31.11
1.00,56.00,10.34,82.71,20.75,0.01,31.86
1.00,44.00,4.70,37.28,22.67,0.01,33.78
1.00,11.00,4.70,31.96,19.33,0.01,30.45
1.00,27.00,3.76,34.15,21.33,0.01,32.45
1.00,31.00,11.28,85.65,21.25,0.01,32.36
1.00,13.00,14.10,100.98,21.56,0.02,32.67
1.00,6.00,4.70,36.97,21.33,0.01,32.45
1.00,0.00,5.64,46.29,19.50,0.02,30.61
1.00,47.00,5.64,46.05,21.50,0.01,32.61
1.00,35.00,6.58,44.88,21.00,0.01,32.11
1.00,43.00,6.58,50.94,19.60,0.01,30.71
1.00,36.00,4.70,39.01,19.00,0.01,30.11
1.00,60.00,10.07,74.25,20.57,0.01,31.68
1.00,33.00,7.52,57.96,19.00,0.01,30.11
1.00,29.00,17.86,119.79,22.73,0.02,33.84
1.00,9.00,9.40,62.82,19.67,0.02,30.78
1.00,20.00,19.74,142.63,24.50,0.02,35.61
1.00,14.00,10.34,92.32,20.89,0.02,32.00
1.00,61.00,20.68,149.87,24.31,0.03,35.42
1.00,83.00,1.88,14.10,18.00,0.01,29.11
1.00,87.00,1.88,14.10,18.00,0.01,29.11
1.00,76.00,1.88,16.92,24.00,0.01,35.11
1.00,55.00,2.82,26.32,22.00,0.01,33.11
1.00,82.00,2.82,23.50,20.00,0.01,31.11
1.00,63.00,5.64,33.52,19.33,0.01,30.45
1.00,71.00,1.88,12.22,14.00,0.01,25.11
1.00,68.00,2.82,21.15,18.00,0.01,29.11
1.00,90.00,4.70,34.78,15.50,0.01,26.61
1.00,75.00,6.58,43.47,21.50,0.01,32.61
1.00,85.00,1.88,13.16,18.00,0.01,29.11
1.00,69.00,3.76,24.44,21.00,0.01,32.11
1.00,81.00,6.58,50.19,18.80,0.01,29.91
1.00,86.00,7.52,58.43,19.33,0.01,30.45
1.00,80.00,3.76,26.63,14.67,0.01,25.78
1.00,79.00,9.40,69.42,18.57,0.02,29.68
1.00,53.00,4.70,34.46,20.00,0.01,31.11
1.00,92.00,1.88,11.28,12.00,0.01,23.11
1.00,99.00,2.82,22.09,19.00,0.01,30.11
1.00,96.00,6.58,46.76,21.00,0.02,32.11
1.00,100.00,4.70,31.33,20.67,0.01,31.78
1.00,94.00,7.52,46.62,17.60,0.02,28.71
1.00,97.00,16.92,105.79,22.22,0.02,33.33
1.00,93.00,18.80,126.49,21.50,0.02,32.61
1.00,101.00,2.82,16.92,24.00,0.01,35.11
1.00,103.00,13.16,77.78,18.75,0.02,29.86
1.00,98.00,6.58,52.26,21.20,0.01,32.31
1.00,105.00,1.88,13.16,16.00,0.01,27.11
1.00,108.00,11.94,103.86,20.40,0.02,31.51
1.00,104.00,8.46,65.66,18.57,0.01,29.68
1.00,106.00,13.16,94.27,19.80,0.02,30.91
1.00,139.00,1.88,15.98,22.00,0.01,33.11
1.00,110.00,1.88,13.16,16.00,0.01,27.11
1.00,113.00,1.88,14.10,18.00,0.01,29.11
1.00,128.00,2.82,16.92,24.00,0.01,35.11
1.00,148.00,3.45,32.58,19.33,0.01,30.45
1.00,121.00,1.88,15.04,20.00,0.01,31.11
1.00,144.00,3.76,22.09,18.00,0.01,29.11
1.00,138.00,1.88,13.16,16.00,0.01,27.11
1.00,131.00,2.82,23.97,20.00,0.01,31.11
1.00,120.00,1.88,12.22,14.00,0.01,25.11
1.00,130.00,3.45,28.51,18.67,0.01,29.78
1.00,134.00,4.70,30.70,20.67,0.01,31.78
1.00,114.00,2.82,16.92,24.00,0.01,35.11
1.00,118.00,1.88,16.92,13.00,0.01,24.11
1.00,125.00,2.82,23.03,20.00,0.01,31.11
1.00,140.00,7.52,49.25,18.40,0.02,29.51
1.00,111.00,5.64,48.64,22.50,0.01,33.61
1.00,112.00,4.70,37.60,18.50,0.01,29.61
1.00,143.00,3.76,30.08,24.00,0.01,35.11
1.00,116.00,8.46,55.08,21.20,0.01,32.31
1.00,135.00,6.58,52.82,20.80,0.01,31.91
1.00,107.00,2.82,27.26,19.00,0.01,30.11
1.00,117.00,1.88,10.34,12.00,0.01,23.11
1.00,129.00,15.98,98.48,21.56,0.02,32.67
1.00,115.00,7.52,45.82,20.50,0.01,31.61
1.00,146.00,10.34,56.02,22.40,0.01,33.51
1.00,133.00,9.40,63.29,20.33,0.01,31.45
1.00,127.00,18.80,134.09,23.00,0.02,34.11
1.00,181.00,1.88,14.10,18.00,0.01,29.11
1.00,141.00,1.88,16.92,24.00,0.01,35.11
1.00,160.00,1.88,15.04,20.00,0.01,31.11
1.00,124.00,1.88,13.16,18.00,0.01,29.11
1.00,137.00,2.82,26.32,21.00,0.01,32.11
1.00,163.00,5.64,37.91,20.67,0.01,31.78
1.00,157.00,3.76,22.09,20.00,0.01,31.11
1.00,152.00,2.82,28.20,17.33,0.01,28.45
1.00,166.00,3.76,23.97,19.00,0.01,30.11
1.00,154.00,6.58,53.95,20.80,0.01,31.91
1.00,142.00,4.70,24.91,20.00,0.01,31.11
1.00,136.00,4.70,34.15,20.67,0.01,31.78
1.00,162.00,4.70,32.27,19.33,0.01,30.45
1.00,183.00,6.58,37.91,24.00,0.01,35.11
1.00,158.00,7.52,60.94,19.67,0.01,30.78
1.00,145.00,4.70,31.02,20.00,0.01,31.11
1.00,159.00,4.70,36.97,21.33,0.01,32.45
1.00,151.00,14.10,98.48,20.89,0.02,32.00
1.00,153.00,7.52,44.17,20.00,0.01,31.11
1.00,155.00,7.21,60.47,19.33,0.01,30.45
1.00,122.00,6.58,43.00,21.50,0.01,32.61
1.00,150.00,10.34,84.19,22.57,0.02,33.68
1.00,149.00,14.10,96.18,21.33,0.02,32.45
1.00,174.00,9.40,65.79,19.33,0.03,30.45
1.00,179.00,1.88,10.34,12.00,0.01,23.11
1.00,180.00,1.88,12.22,16.00,0.01,27.11
1.00,156.00,2.82,21.62,20.00,0.01,31.11
1.00,199.00,1.88,15.04,20.00,0.01,31.11
1.00,184.00,2.82,20.21,18.00,0.01,29.11
1.00,193.00,3.76,29.61,23.00,0.01,34.11
1.00,164.00,4.70,38.30,19.50,0.01,30.61
1.00,176.00,5.64,40.65,19.50,0.01,30.61
1.00,191.00,1.88,14.10,18.00,0.01,29.11
1.00,187.00,3.76,27.26,22.00,0.01,33.11
1.00,189.00,4.70,32.90,20.67,0.01,31.78
1.00,167.00,7.52,43.23,20.00,0.01,31.11
1.00,196.00,1.88,13.16,16.00,0.01,27.11
1.00,178.00,5.64,41.59,20.50,0.01,31.61
1.00,195.00,9.40,59.78,21.20,0.02,32.31
1.00,200.00,3.76,33.52,18.67,0.01,29.78
1.00,190.00,15.04,93.78,20.89,0.02,32.00
1.00,186.00,12.11,91.17,20.44,0.01,31.56
1.00,206.00,1.88,16.92,24.00,0.01,35.11
1.00,204.00,2.82,27.26,22.00,0.01,33.11
