# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,49.00,5.01,22.56,17.33,0.04,28.63
1.00,6.00,5.01,26.94,22.67,0.04,33.99
1.00,81.00,3.76,32.90,20.00,0.04,31.29
1.00,57.00,2.82,19.74,18.67,0.03,29.84
1.00,59.00,2.82,19.74,18.67,0.03,29.84
1.00,27.00,4.23,25.85,18.00,0.03,29.09
1.00,15.00,5.64,35.34,17.60,0.05,38.37
1.00,5.00,3.76,26.79,18.00,0.04,29.29
1.00,41.00,5.26,33.46,18.40,0.05,36.13
1.00,14.00,3.76,27.57,22.67,0.04,33.95
1.00,46.00,4.70,34.59,20.80,0.04,32.19
1.00,18.00,3.45,21.30,17.33,0.05,35.70
1.00,26.00,5.64,33.84,17.00,0.06,29.48
1.00,67.00,5.40,31.49,18.00,0.05,33.66
1.00,83.00,11.28,78.72,20.33,0.12,35.96
1.00,8.00,13.16,88.89,20.43,0.11,35.35
1.00,91.00,3.76,27.73,18.00,0.03,29.22
1.00,96.00,7.38,46.99,18.86,0.07,31.67
1.00,88.00,13.16,86.03,17.43,0.11,32.48
1.00,95.00,16.67,116.86,24.13,0.19,43.14
1.00,98.00,15.23,114.07,26.80,0.16,43.32
1.00,69.00,16.92,144.32,27.11,0.18,44.40
1.00,65.00,27.26,247.08,27.59,0.27,43.99
