# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,32.00,1.88,16.92,24.00,0.02,35.09
3.00,88.00,2.82,19.74,18.00,0.03,29.30
3.00,0.00,3.76,29.84,18.00,0.03,29.22
3.00,62.00,3.76,27.49,19.00,0.03,30.27
3.00,72.00,5.26,32.33,18.40,0.05,35.30
3.00,43.00,4.70,36.84,20.80,0.03,32.09
3.00,89.00,3.76,35.72,22.00,0.04,33.29
3.00,5.00,4.70,28.82,24.00,0.03,35.35
3.00,47.00,5.26,30.08,15.20,0.04,27.34
3.00,46.00,5.87,29.61,25.00,0.03,36.33
3.00,24.00,3.76,32.43,22.00,0.03,33.41
3.00,95.00,4.70,35.25,24.00,0.03,35.17
3.00,77.00,4.46,31.02,22.00,0.03,33.19
3.00,35.00,14.50,109.86,23.54,0.16,40.22
3.00,13.00,12.22,102.09,23.69,0.09,37.17
3.00,45.00,16.92,141.40,25.00,0.15,41.40
3.00,99.00,5.64,40.26,20.67,0.05,35.67
3.00,86.00,11.28,97.12,27.00,0.10,41.47
3.00,94.00,25.38,225.47,26.96,0.23,44.67
3.00,96.00,30.08,311.09,29.69,0.31,45.96
