method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.121875, 0.3125, 0.0, 2524.95, 50000.0, 23.0
surrogate, 2, 0.1703125, 0.3125, 0.03125, 24.85, 27.0, 23.0
surrogate, 3, 0.128125, 0.3125, 0.03125, 24.1, 27.0, 23.0
surrogate, 4, 0.103125, 0.3125, 0.03125, 23.8, 27.0, 23.0
surrogate, 5, 0.125, 0.46875, 0.03125, 24.1, 29.0, 23.0
surrogate, 6, 0.146875, 0.46875, 0.03125, 24.4, 29.0, 23.0
surrogate, 7, 0.146875, 0.46875, 0.03125, 24.4, 29.0, 23.0
surrogate, 8, 0.146875, 0.46875, 0.03125, 24.4, 29.0, 23.0
surrogate, 9, 0.146875, 0.46875, 0.03125, 24.4, 29.0, 23.0
surrogate, 10, 0.1265625, 0.5, 0.03125, 24.1, 29.0, 23.0
surrogate, 11, 0.1734375, 0.5, 0.03125, 24.45, 29.0, 21.0
surrogate, 12, 0.203125, 0.65625, 0.03125, 24.75, 33.0, 21.0
surrogate, 13, 0.3140625, 0.65625, 0.03125, 25.9, 33.0, 21.0
surrogate, 14, 0.315625, 0.65625, 0.03125, 24.95, 33.0, 17.0
surrogate, 15, 0.2609375, 0.65625, 0.03125, 22.6, 32.0, 17.0
surrogate, 16, 0.275, 0.65625, 0.03125, 23.15, 32.0, 17.0
surrogate, 17, 0.2484375, 0.6875, 0.03125, 22.5, 33.0, 17.0
surrogate, 18, 0.246875, 0.6875, 0.03125, 22.3, 33.0, 17.0
surrogate, 19, 0.2484375, 0.6875, 0.03125, 22.4, 33.0, 17.0
surrogate, 20, 0.28125, 0.6875, 0.03125, 23.2, 33.0, 17.0
surrogate, 21, 0.28125, 0.6875, 0.03125, 23.2, 33.0, 17.0
surrogate, 22, 0.28125, 0.6875, 0.03125, 23.2, 33.0, 17.0
surrogate, 23, 0.28125, 0.6875, 0.03125, 23.2, 33.0, 17.0
surrogate, 24, 0.28125, 0.6875, 0.03125, 23.2, 33.0, 17.0
surrogate, 25, 0.28125, 0.6875, 0.03125, 23.2, 33.0, 17.0
surrogate, 26, 0.28125, 0.6875, 0.03125, 23.2, 33.0, 17.0
surrogate, 27, 0.428125, 0.6875, 0.03125, 26.65, 33.0, 15.0
surrogate, 28, 0.4125, 0.6875, 0.03125, 26.2, 33.0, 15.0
surrogate, 29, 0.40625, 0.6875, 0.03125, 26.05, 33.0, 15.0
surrogate, 30, 0.4, 0.6875, 0.03125, 25.9, 33.0, 15.0
surrogate, 31, 0.4, 0.6875, 0.03125, 25.9, 33.0, 15.0
surrogate, 32, 0.4046875, 0.78125, 0.03125, 25.95, 34.0, 15.0
surrogate, 33, 0.3796875, 0.78125, 0.03125, 25.1, 34.0, 15.0
surrogate, 34, 0.34375, 0.78125, 0.03125, 23.8, 34.0, 15.0
surrogate, 35, 0.296875, 0.78125, 0.03125, 22.4, 34.0, 15.0
surrogate, 36, 0.4359375, 0.78125, 0.03125, 26.1, 34.0, 15.0
surrogate, 37, 0.45, 0.78125, 0.03125, 26.5, 34.0, 15.0
surrogate, 38, 0.4296875, 0.78125, 0.03125, 26.0, 34.0, 15.0
surrogate, 39, 0.38125, 0.78125, 0.03125, 24.7, 34.0, 15.0
surrogate, 40, 0.45, 1.0, 0.03125, 26.15, 35.0, 15.0
