method, generation, average_ar, max_ar, min_ar, average_power, max_power, min_power
surrogate, 1, 0.85, 0.9722222222222222, 0.6944444444444444, 232.29, 249.0, 72.0
surrogate, 2, 0.8877777777777777, 0.9722222222222222, 0.75, 220.84, 249.0, 72.0
surrogate, 3, 0.8955555555555554, 0.9722222222222222, 0.7777777777777778, 214.83, 249.0, 72.0
surrogate, 4, 0.8975, 0.9722222222222222, 0.6944444444444444, 208.6, 249.0, 72.0
surrogate, 5, 0.8908333333333331, 1.0, 0.6944444444444444, 193.8, 249.0, 55.0
emulator, 5.1, 1.0, 1.0, 1.0, 247.0, 247.0, 247.0
