method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8724999999999999, 0.9333333333333333, 0.8, 190.3, 1113.0, 36.0
surrogate, 2, 0.8883333333333333, 0.9666666666666667, 0.8, 53.2, 124.0, 36.0
surrogate, 3, 0.8816666666666666, 0.9666666666666667, 0.7666666666666667, 55.1, 124.0, 36.0
surrogate, 4, 0.8724999999999999, 0.9666666666666667, 0.75, 50.8, 124.0, 35.0
surrogate, 5, 0.8825, 0.9666666666666667, 0.75, 52.0, 124.0, 35.0
surrogate, 6, 0.8841666666666667, 0.9666666666666667, 0.75, 51.95, 124.0, 35.0
surrogate, 7, 0.8825, 0.9666666666666667, 0.75, 51.7, 124.0, 35.0
surrogate, 8, 0.8858333333333335, 0.9666666666666667, 0.8, 48.0, 124.0, 35.0
surrogate, 9, 0.8866666666666667, 0.9666666666666667, 0.8166666666666667, 48.0, 124.0, 35.0
surrogate, 10, 0.8941666666666667, 0.9666666666666667, 0.8166666666666667, 49.25, 124.0, 35.0
surrogate, 11, 0.8966666666666667, 0.9666666666666667, 0.8166666666666667, 49.3, 124.0, 35.0
surrogate, 12, 0.9008333333333332, 0.9666666666666667, 0.8333333333333334, 48.95, 124.0, 35.0
surrogate, 13, 0.9008333333333332, 0.9666666666666667, 0.8333333333333334, 48.5, 124.0, 35.0
surrogate, 14, 0.9091666666666667, 0.9666666666666667, 0.85, 50.05, 124.0, 35.0
surrogate, 15, 0.9100000000000001, 0.9666666666666667, 0.85, 49.95, 124.0, 35.0
surrogate, 16, 0.9141666666666668, 0.9666666666666667, 0.85, 50.45, 124.0, 35.0
