method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.84, 1.0, 0.25, 36.36, 45.0, 24.0
emulator, 1.1, 1.0, 1.0, 1.0, 42.0, 42.0, 42.0
