# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,22.00,0.94,6.11,14.00,0.01,25.11
1.00,0.00,1.41,8.46,24.00,0.01,35.11
1.00,55.00,0.94,7.52,20.00,0.01,31.11
1.00,26.00,0.94,6.58,16.00,0.01,27.11
1.00,15.00,0.94,9.40,14.00,0.01,25.11
1.00,6.00,0.94,7.52,20.00,0.01,31.11
1.00,9.00,0.94,7.05,18.00,0.01,29.11
1.00,3.00,0.94,7.52,20.00,0.01,31.11
1.00,25.00,2.35,16.29,20.00,0.01,31.11
1.00,28.00,0.94,7.99,22.00,0.01,33.11
1.00,47.00,1.88,15.19,19.33,0.01,30.45
1.00,40.00,1.88,11.98,21.00,0.01,32.11
1.00,41.00,2.35,23.03,20.00,0.02,31.11
1.00,54.00,1.88,17.07,19.33,0.01,30.45
1.00,7.00,0.94,7.99,22.00,0.01,33.11
1.00,1.00,0.94,7.99,22.00,0.01,33.11
1.00,4.00,3.29,24.72,19.20,0.01,30.31
1.00,50.00,0.94,10.57,17.00,0.01,28.11
1.00,48.00,1.88,12.45,21.00,0.01,32.11
1.00,32.00,0.94,9.87,18.00,0.01,29.11
1.00,52.00,0.94,7.52,20.00,0.01,31.11
1.00,43.00,0.94,10.57,19.00,0.01,30.11
1.00,11.00,2.35,17.23,20.00,0.01,31.11
1.00,17.00,0.94,9.87,18.00,0.01,29.11
1.00,12.00,6.58,40.36,19.25,0.02,30.36
1.00,58.00,2.35,20.87,15.60,0.01,26.71
1.00,44.00,7.52,52.30,20.60,0.02,31.71
1.00,21.00,7.99,68.42,21.50,0.02,32.61
1.00,14.00,5.17,33.52,21.33,0.01,32.45
1.00,8.00,4.23,32.76,18.00,0.01,29.11
1.00,5.00,6.54,53.32,19.45,0.02,30.57
1.00,33.00,0.94,7.52,20.00,0.01,31.11
1.00,59.00,0.94,7.99,22.00,0.01,33.11
1.00,30.00,0.94,7.52,20.00,0.01,31.11
1.00,23.00,1.41,7.52,20.00,0.01,31.11
1.00,62.00,1.88,11.98,22.00,0.01,33.11
1.00,69.00,2.82,13.86,24.00,0.01,35.11
1.00,35.00,2.82,17.70,22.00,0.01,33.11
1.00,79.00,1.41,7.52,20.00,0.01,31.11
1.00,29.00,0.94,8.46,24.00,0.01,35.11
1.00,37.00,1.88,13.63,23.00,0.01,34.11
1.00,66.00,0.94,7.52,20.00,0.01,31.11
1.00,64.00,0.94,7.99,22.00,0.01,33.11
1.00,42.00,0.94,6.11,14.00,0.01,25.11
1.00,78.00,1.88,12.69,20.00,0.01,31.11
1.00,72.00,1.88,11.98,20.00,0.01,31.11
1.00,18.00,2.35,16.92,18.67,0.01,29.78
1.00,76.00,1.88,10.34,18.00,0.01,29.11
1.00,60.00,0.94,7.52,20.00,0.01,31.11
1.00,75.00,2.35,18.48,22.00,0.01,33.11
1.00,61.00,2.35,18.95,21.33,0.01,32.45
1.00,63.00,1.72,15.35,18.00,0.01,29.11
1.00,80.00,3.29,24.81,18.00,0.02,29.11
1.00,46.00,2.35,19.50,20.00,0.01,31.11
1.00,49.00,5.64,43.29,21.75,0.01,32.86
1.00,38.00,2.82,21.62,16.00,0.01,27.11
1.00,70.00,4.70,30.94,21.33,0.01,32.45
1.00,77.00,3.76,28.90,19.00,0.01,30.11
1.00,39.00,7.52,51.79,20.60,0.02,31.71
1.00,73.00,2.82,22.18,18.40,0.01,29.51
1.00,36.00,2.82,25.53,17.67,0.01,28.78
1.00,65.00,4.23,25.66,20.80,0.01,31.91
1.00,71.00,10.34,79.04,21.60,0.02,32.71
1.00,67.00,10.34,84.73,20.35,0.03,31.47
1.00,86.00,0.94,6.11,16.00,0.01,27.11
1.00,85.00,0.94,6.58,18.00,0.01,29.11
1.00,84.00,0.94,7.05,20.00,0.01,31.11
1.00,91.00,1.88,13.39,21.00,0.01,32.11
1.00,90.00,0.94,9.63,18.00,0.01,29.11
1.00,81.00,3.76,24.55,22.50,0.01,33.61
1.00,83.00,1.41,11.51,20.00,0.01,31.11
1.00,82.00,3.76,28.35,19.67,0.01,30.78
1.00,96.00,1.41,8.46,24.00,0.01,35.11
1.00,105.00,1.41,8.46,24.00,0.01,35.11
1.00,100.00,0.94,8.93,15.00,0.01,26.11
1.00,99.00,1.88,13.63,22.00,0.01,33.11
1.00,92.00,1.41,11.28,19.00,0.01,30.11
1.00,95.00,0.94,7.05,18.00,0.01,29.11
1.00,102.00,1.88,15.82,20.00,0.01,31.11
1.00,94.00,1.88,12.69,23.00,0.01,34.11
1.00,104.00,1.88,13.86,23.00,0.01,34.11
1.00,93.00,3.29,22.20,20.50,0.01,31.61
1.00,106.00,6.58,45.79,19.78,0.02,30.89
1.00,98.00,5.17,38.12,17.78,0.02,28.89
1.00,101.00,3.29,28.48,21.20,0.01,32.31
1.00,97.00,4.70,32.66,21.00,0.01,32.11
1.00,117.00,0.94,7.05,18.00,0.01,29.11
1.00,116.00,0.94,7.52,20.00,0.01,31.11
1.00,113.00,1.41,10.81,21.00,0.01,32.11
1.00,111.00,1.88,11.04,20.00,0.01,31.11
1.00,112.00,2.82,17.23,21.33,0.01,32.45
1.00,109.00,0.94,9.40,17.00,0.01,28.11
1.00,108.00,3.29,27.82,21.60,0.01,32.71
1.00,110.00,4.70,30.47,20.67,0.01,31.78
1.00,146.00,0.94,6.58,18.00,0.01,29.11
1.00,145.00,0.94,6.58,18.00,0.01,29.11
1.00,127.00,1.41,10.34,18.00,0.01,29.11
1.00,120.00,1.88,12.22,19.00,0.01,30.11
1.00,123.00,2.35,15.51,18.00,0.01,29.11
1.00,147.00,1.88,15.51,19.33,0.01,30.45
1.00,115.00,1.88,12.22,22.00,0.01,33.11
1.00,136.00,0.94,7.99,22.00,0.01,33.11
1.00,132.00,4.70,25.61,24.00,0.01,35.11
1.00,140.00,0.94,7.52,20.00,0.01,31.11
1.00,135.00,1.41,8.46,24.00,0.01,35.11
1.00,125.00,3.76,26.13,20.40,0.01,31.51
1.00,142.00,2.35,15.66,18.00,0.01,29.11
1.00,121.00,4.70,31.88,21.33,0.01,32.45
1.00,134.00,2.35,16.13,18.67,0.01,29.78
1.00,139.00,3.76,23.14,21.00,0.01,32.11
1.00,141.00,2.82,20.79,18.50,0.01,29.61
1.00,143.00,3.29,22.32,20.50,0.01,31.61
1.00,138.00,3.29,23.97,20.00,0.02,31.11
1.00,124.00,4.70,27.44,20.80,0.01,31.91
1.00,128.00,6.11,48.07,19.40,0.01,30.51
1.00,148.00,5.64,42.12,20.50,0.02,31.61
1.00,144.00,6.58,40.18,20.50,0.02,31.61
1.00,130.00,5.64,41.18,19.50,0.02,30.61
1.00,159.00,0.94,7.05,20.00,0.01,31.11
1.00,154.00,1.41,12.45,20.00,0.01,31.11
1.00,150.00,1.88,13.63,23.00,0.01,34.11
1.00,152.00,3.29,22.67,19.50,0.01,30.61
1.00,160.00,2.82,17.54,21.33,0.01,32.45
