method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.80625, 0.875, 0.7375, 47.15, 49.0, 46.0
surrogate, 2, 0.9012499999999999, 0.975, 0.8, 47.3, 49.0, 46.0
