method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8168749999999999, 0.875, 0.7625, 59.15, 60.0, 56.0
surrogate, 2, 0.8237500000000001, 0.875, 0.75, 58.3, 60.0, 55.0
surrogate, 3, 0.826875, 0.875, 0.75, 58.1, 60.0, 55.0
surrogate, 4, 0.8356250000000001, 0.875, 0.7375, 57.85, 60.0, 55.0
surrogate, 5, 0.840625, 0.875, 0.75, 57.6, 60.0, 55.0
surrogate, 6, 0.8425, 0.9125, 0.75, 57.25, 60.0, 55.0
surrogate, 7, 0.8400000000000001, 0.9125, 0.75, 57.05, 60.0, 55.0
surrogate, 8, 0.8568750000000002, 0.9125, 0.8, 57.3, 60.0, 55.0
surrogate, 9, 0.8612500000000001, 0.9125, 0.8, 57.35, 60.0, 55.0
surrogate, 10, 0.8618750000000001, 0.9125, 0.8, 57.4, 60.0, 55.0
surrogate, 11, 0.8618750000000001, 0.9125, 0.8, 57.15, 60.0, 55.0
surrogate, 12, 0.8631250000000001, 0.9125, 0.8, 57.0, 60.0, 55.0
surrogate, 13, 0.8662500000000002, 0.9125, 0.8, 57.05, 60.0, 55.0
surrogate, 14, 0.8724999999999999, 0.95, 0.8, 56.9, 60.0, 55.0
emulator, 15, 0.95, 0.95, 0.95, 62.0, 62.0, 62.0
