# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
2.00,65.00,7.40,39.43,16.80,0.09,31.09
2.00,73.00,5.18,29.06,12.80,0.07,25.56
2.00,72.00,3.70,16.66,16.00,0.04,27.28
2.00,77.00,5.55,35.17,15.33,0.08,28.70
2.00,58.00,4.63,29.99,16.80,0.06,29.40
2.00,36.00,7.27,47.73,21.14,0.07,33.65
2.00,35.00,7.40,56.23,19.00,0.08,32.65
2.00,67.00,6.48,46.68,22.86,0.06,36.04
2.00,4.00,8.64,40.26,14.67,0.18,33.72
2.00,3.00,5.37,36.47,19.20,0.07,32.25
2.00,26.00,9.90,54.33,16.80,0.13,33.13
2.00,48.00,7.27,54.48,20.57,0.08,33.77
2.00,12.00,15.74,117.93,20.71,0.23,38.49
2.00,6.00,17.59,114.53,18.63,0.24,35.22
2.00,81.00,17.59,131.51,21.79,0.21,45.01
2.00,39.00,20.13,153.81,22.80,0.28,39.16
2.00,91.00,21.29,173.13,24.87,0.24,41.30
2.00,32.00,17.59,137.18,24.00,0.16,40.46
2.00,88.00,27.39,207.46,24.85,0.31,41.11
2.00,2.00,31.47,265.07,25.65,0.40,41.81
2.00,20.00,20.36,161.16,23.45,0.29,39.76
2.00,69.00,37.95,309.16,24.68,0.48,40.91
2.00,47.00,29.62,237.14,25.50,0.37,41.66
2.00,11.00,33.05,249.36,23.29,0.52,39.52
2.00,22.00,28.69,225.19,25.16,0.29,41.52
2.00,98.00,17.28,121.38,17.44,0.30,33.72
2.00,89.00,37.02,301.54,25.15,0.46,41.37
2.00,93.00,46.14,404.48,27.91,0.62,44.15
