# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
7.00,13.00,4.63,36.10,22.40,0.04,33.80
7.00,61.00,7.87,42.42,22.67,0.04,33.91
7.00,72.00,5.55,52.45,23.33,0.07,36.40
7.00,45.00,7.40,54.26,19.50,0.11,34.74
7.00,79.00,3.70,23.14,17.00,0.05,31.19
7.00,27.00,6.48,39.40,16.57,0.07,29.36
7.00,84.00,5.55,31.93,16.67,0.05,30.88
7.00,86.00,6.48,48.13,21.33,0.06,33.83
7.00,35.00,7.40,48.83,17.50,0.10,32.09
7.00,32.00,9.63,48.50,22.40,0.09,36.46
7.00,58.00,8.56,45.35,13.50,0.12,29.48
7.00,11.00,14.81,96.67,18.00,0.17,34.87
7.00,12.00,16.66,136.06,20.56,0.32,36.76
7.00,7.00,17.59,133.19,25.05,0.15,41.40
7.00,68.00,20.36,148.45,22.64,0.27,39.02
7.00,70.00,20.36,152.83,20.09,0.29,36.41
7.00,81.00,20.36,145.87,24.27,0.19,43.46
7.00,1.00,18.71,134.87,23.16,0.26,39.54
7.00,76.00,14.81,120.24,21.75,0.17,38.57
7.00,39.00,16.66,146.66,23.56,0.25,39.98
7.00,28.00,32.40,253.18,25.14,0.34,41.35
7.00,80.00,32.40,266.20,24.74,0.43,40.92
7.00,60.00,31.47,242.72,21.59,0.50,37.82
7.00,74.00,25.36,180.84,23.84,0.24,40.21
7.00,19.00,38.87,311.00,23.14,0.48,39.37
7.00,82.00,37.95,303.10,25.85,0.43,42.03
7.00,85.00,5.55,41.10,22.40,0.08,35.79
7.00,95.00,15.74,116.43,21.41,0.20,44.93
7.00,94.00,17.59,143.35,22.21,0.20,43.84
7.00,91.00,28.69,226.44,25.48,0.26,41.86
