# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
8.00,23.00,5.18,34.25,17.60,0.06,30.19
8.00,52.00,4.63,31.47,22.40,0.03,33.49
8.00,15.00,5.55,43.66,22.00,0.07,34.61
8.00,32.00,7.01,54.48,19.43,0.10,34.52
8.00,21.00,7.87,44.12,22.00,0.05,34.55
8.00,11.00,5.55,50.29,26.67,0.06,39.16
8.00,48.00,5.55,35.64,20.00,0.04,31.34
8.00,29.00,6.79,37.95,17.33,0.10,32.14
8.00,41.00,5.55,38.10,21.33,0.04,32.73
8.00,16.00,15.74,99.83,17.88,0.19,37.78
8.00,53.00,6.48,50.11,23.43,0.05,44.62
8.00,27.00,10.37,69.79,18.80,0.11,34.15
8.00,10.00,18.51,147.45,23.30,0.21,46.65
8.00,54.00,20.87,161.47,20.00,0.38,36.17
8.00,61.00,17.59,133.87,22.95,0.15,39.26
8.00,45.00,20.36,148.66,23.73,0.22,43.91
8.00,57.00,37.11,261.11,26.19,0.53,42.42
8.00,19.00,41.65,371.82,27.02,0.55,43.25
8.00,49.00,44.43,394.33,25.08,0.67,41.34
8.00,39.00,41.65,349.73,26.84,0.44,43.05
8.00,99.00,6.32,44.58,18.00,0.06,30.43
8.00,70.00,7.27,50.64,21.71,0.09,35.39
8.00,94.00,7.01,52.49,21.71,0.10,36.79
8.00,63.00,5.55,35.94,21.33,0.04,32.68
8.00,81.00,7.40,49.87,21.00,0.08,34.13
8.00,74.00,19.19,120.55,20.00,0.24,36.82
8.00,73.00,19.15,138.52,21.05,0.33,37.24
8.00,95.00,18.51,143.98,24.40,0.26,40.78
8.00,89.00,38.87,345.05,27.57,0.50,43.80
8.00,83.00,40.73,320.18,25.05,0.51,41.28
8.00,85.00,44.43,405.98,27.00,0.56,43.23
8.00,79.00,52.89,331.38,21.12,0.96,237.09
