# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,1.00,4.63,27.15,24.00,0.03,35.09
3.00,15.00,3.70,30.85,26.67,0.04,40.36
3.00,55.00,3.70,25.92,17.00,0.05,31.72
3.00,37.00,7.01,36.76,12.00,0.12,27.73
3.00,23.00,3.70,29.62,18.00,0.04,29.28
3.00,2.00,7.40,43.39,15.50,0.10,30.34
3.00,52.00,8.33,71.68,22.67,0.09,36.82
3.00,12.00,7.40,51.72,22.50,0.06,34.97
3.00,25.00,7.40,37.83,12.00,0.10,27.02
3.00,38.00,8.33,56.98,19.56,0.11,34.69
3.00,63.00,9.65,52.23,20.00,0.09,33.65
3.00,51.00,16.11,102.62,18.93,0.19,38.48
3.00,24.00,19.13,125.88,18.78,0.33,34.96
3.00,20.00,19.44,131.52,22.48,0.19,41.93
3.00,50.00,27.77,228.10,25.87,0.33,42.07
3.00,18.00,39.80,344.06,24.05,0.54,40.28
3.00,26.00,27.77,223.10,24.00,0.34,40.20
3.00,72.00,6.48,42.95,25.60,0.05,38.98
3.00,78.00,7.87,45.05,20.67,0.09,34.33
3.00,68.00,7.40,48.13,21.33,0.06,33.69
3.00,76.00,5.55,40.73,22.00,0.06,34.49
3.00,64.00,6.48,41.65,21.14,0.06,34.27
3.00,69.00,7.40,45.59,16.00,0.08,29.16
3.00,87.00,17.59,127.37,23.16,0.18,40.26
3.00,82.00,21.14,130.12,20.84,0.37,37.01
3.00,98.00,15.74,117.14,24.24,0.14,40.46
3.00,99.00,24.99,205.02,22.22,0.38,38.39
3.00,74.00,28.69,205.30,22.39,0.30,38.71
3.00,32.00,28.69,248.40,23.03,0.39,39.20
3.00,75.00,35.17,277.04,23.03,0.58,39.26
3.00,53.00,38.87,336.84,25.86,0.53,42.09
3.00,56.00,39.80,319.38,23.67,0.51,39.91
3.00,28.00,39.80,354.38,26.79,0.51,43.02
3.00,60.00,43.50,367.53,24.81,0.62,41.05
