# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,2.00,6.79,37.33,12.00,0.10,27.14
4.00,24.00,4.63,29.99,13.60,0.06,26.21
4.00,25.00,6.48,49.06,21.14,0.07,33.71
4.00,16.00,7.40,45.24,18.50,0.10,33.55
4.00,17.00,17.59,116.87,20.53,0.18,37.77
4.00,22.00,17.59,128.39,22.95,0.19,41.39
4.00,85.00,7.40,54.98,23.20,0.09,37.49
4.00,63.00,7.98,50.44,16.50,0.10,30.98
4.00,54.00,5.55,34.86,14.67,0.07,27.46
4.00,78.00,7.01,46.41,19.43,0.08,32.84
4.00,70.00,6.17,38.72,18.67,0.06,31.11
4.00,94.00,6.48,38.69,20.00,0.07,32.93
4.00,48.00,8.79,64.68,20.00,0.11,35.26
4.00,41.00,16.66,121.28,23.33,0.17,40.18
4.00,49.00,20.18,129.42,19.50,0.27,35.88
4.00,33.00,19.97,134.41,20.86,0.29,37.17
4.00,42.00,19.70,148.84,24.38,0.24,40.94
4.00,75.00,17.59,128.17,20.11,0.23,37.77
4.00,47.00,16.66,128.63,23.67,0.15,40.07
4.00,3.00,26.84,215.98,22.07,0.40,38.24
4.00,21.00,17.59,131.34,23.47,0.17,40.27
4.00,20.00,32.40,262.96,26.57,0.44,42.75
4.00,91.00,23.29,164.24,19.75,0.37,35.91
4.00,43.00,28.12,221.39,25.33,0.32,41.57
4.00,81.00,6.79,29.93,10.67,0.14,27.38
4.00,74.00,6.94,46.59,23.33,0.08,36.50
4.00,95.00,32.43,246.91,21.35,0.59,37.59
4.00,92.00,30.54,247.96,23.64,0.36,39.80
4.00,84.00,42.38,357.65,22.51,0.83,93.92
4.00,57.00,40.32,356.62,24.19,0.74,40.72
4.00,14.00,29.90,218.18,23.40,0.29,39.80
4.00,26.00,44.43,333.82,24.29,0.69,40.56
4.00,86.00,30.54,254.16,25.03,0.34,41.23
4.00,96.00,38.87,354.49,29.57,0.39,45.74
