# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,36.00,5.32,39.34,21.00,0.07,33.97
1.00,77.00,5.55,31.01,14.67,0.09,28.65
1.00,53.00,6.48,45.22,22.29,0.06,34.74
1.00,35.00,8.33,38.13,16.80,0.06,29.09
1.00,87.00,5.92,34.25,21.60,0.06,34.10
1.00,0.00,5.18,40.54,24.00,0.06,36.54
1.00,7.00,5.55,37.95,20.67,0.04,32.18
1.00,79.00,7.01,43.77,17.14,0.10,31.69
1.00,17.00,5.55,38.50,21.60,0.07,34.31
1.00,44.00,7.40,51.60,20.00,0.08,33.17
1.00,73.00,7.27,42.71,16.57,0.10,31.16
1.00,25.00,17.59,120.69,20.63,0.25,37.04
1.00,21.00,14.81,102.71,23.75,0.10,37.85
1.00,39.00,17.59,132.94,25.05,0.20,48.31
1.00,29.00,19.44,137.34,23.62,0.17,40.15
1.00,72.00,17.59,121.01,20.95,0.24,37.60
1.00,31.00,14.81,113.99,25.75,0.16,42.36
1.00,57.00,18.51,134.88,21.80,0.27,38.17
1.00,32.00,20.36,142.14,22.91,0.19,42.08
1.00,33.00,15.74,114.75,20.00,0.22,41.31
1.00,92.00,8.46,43.77,16.57,0.11,31.72
1.00,95.00,14.81,107.25,18.75,0.20,42.46
1.00,99.00,17.59,128.85,22.00,0.21,45.46
1.00,86.00,30.54,250.88,26.97,0.30,43.30
1.00,93.00,41.65,395.11,28.22,0.47,44.45
