# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
2.00,42.00,7.40,55.07,19.00,0.05,40.14
2.00,18.00,5.55,33.32,24.00,0.03,35.07
2.00,21.00,11.11,62.94,18.67,0.04,30.00
2.00,13.00,11.11,61.09,25.33,0.03,36.38
2.00,75.00,10.00,65.53,20.00,0.04,31.34
2.00,87.00,7.40,59.70,22.00,0.05,42.75
2.00,95.00,10.37,69.97,20.00,0.07,32.25
2.00,92.00,7.40,46.28,18.00,0.05,36.62
2.00,7.00,5.55,40.73,20.00,0.03,31.07
2.00,60.00,7.40,47.67,12.00,0.07,24.44
2.00,0.00,25.49,160.20,18.00,0.22,38.36
2.00,89.00,29.62,246.56,24.75,0.20,44.52
2.00,15.00,29.62,227.06,23.50,0.17,39.78
2.00,26.00,29.62,223.07,24.62,0.17,40.94
2.00,59.00,42.19,326.44,22.95,0.34,39.19
2.00,22.00,39.99,302.76,27.30,0.29,43.75
2.00,31.00,39.93,328.50,21.24,0.34,37.46
2.00,78.00,22.21,197.00,25.00,0.19,42.99
2.00,52.00,75.10,480.03,25.93,0.58,48.25
2.00,57.00,53.68,527.17,26.62,0.35,42.88
2.00,80.00,7.40,46.28,11.00,0.07,23.44
2.00,76.00,20.36,178.72,23.09,0.14,38.62
